published_date,travel_month,published_platform,title,text,rating,tripType,helpful_votes,word_count,review_length_tier,sentiment_label,published_year,published_month,travel_season,is_verified_travel
2020-01-03,2019-12,OTHER,"Why to you go to Rome, if not for the Colosseum?","There may come a time I visit Rome and do not visit the Colosseum. It's hard for me to imagine that time. On this visit my family took a nighttime tour of the underground portion of the  Colosseum. On every visit I learn new things, I have new questions and find new images that ignite my imagination. While I hope to never experience the brutality of what went on in this arena in the name of entertainment, I have come to understand why the events may have occurred. Linger for a few minutes, climb the steep steps, look at the seating areas and finally see how the class system was levied on the people. It is all so fascinating. Frankly, in many ways, the stadiums of today are not that much different... Go to the Colosseum.  ",5,Unknown,2,136,Long (75-200w),Positive,2020,1,Winter,True
2020-01-03,2019-12,OTHER,Book ahead!,"The official website is clunky and ticket slots do seem to be snatched up ever so quickly. But nevertheless we managed to book our tickets online and ahead of time. When we arrived at the site and saw the horrendous queues, we were glad that we only faced the one queue to get through security. This still took a good 40 minutes, but once inside the place was terrific. The various  displays and temporary exhibitions helped to bring it all to life.

A few days later, we circled the Colosseum as part of the We Run Rome 10K run and it looked magnificent. I would say well done to those Italians of the past who took it upon themselves to transform what had become a ruin into such a fantastic monument.",5,Unknown,2,131,Long (75-200w),Positive,2020,1,Winter,True
2020-01-03,2019-12,MOBILE,Fantastic,"I’ve been to colosseum twice before and wanted to show it to my kids. They loved it! 
The only negative are the trash everywhere around, and an impossibly long line. ( And we came around 9am, and got in only around 1pm.)",5,FAMILY,2,42,Medium (25-75w),Positive,2020,1,Winter,True
2020-01-03,2019-12,MOBILE,Exceptional,Pre-book or he prepared to queue for hours. Worth it. Book a guided tour for real insight into the history. Would go again.,5,COUPLES,2,23,Short (<25w),Positive,2020,1,Winter,True
2020-01-03,2019-09,OTHER,"As history goes, this is a must see","The most iconic attraction in Rome does not disappoint. Very awe inspiring to walk in the footsteps of ancient Roman rulers and combatants. We purchased our skip the line tickets before hand through the Coloseums web site as this seemed to be the least expensive option. Tickets included entrance to Pallentine Hill and surrounding ruins. As everywhere in Rome, expect crowds.  ",5,Unknown,2,61,Medium (25-75w),Positive,2020,1,Autumn,True
2020-01-03,2019-06,MOBILE,Great place with lots of history,"One of those few iconic places that are still alive from the old times.
It is definitely a must see along with Roman Forum, however it is better to book tickets in advance otherwise you will stuck in long hours queue.",5,FAMILY,3,41,Medium (25-75w),Positive,2020,1,Summer,True
2020-01-03,2019-12,MOBILE,Exceptional ,I loved how the building is keeping its greatness even if it's been built many years ago . I went there thr first after I dropping my luggage to the hotel . Although it was raining but I could not wait to see it . Here are some photos that I took myself . ,5,COUPLES,2,54,Medium (25-75w),Positive,2020,1,Winter,True
2020-01-03,2020-01,MOBILE,Must see,A must see when in Rome. It gives a true perspective of what ancient Rome was like. It’s very crowded but when you go early it’s not that bad.,4,COUPLES,2,29,Medium (25-75w),Positive,2020,1,Winter,True
2020-01-03,2020-01,MOBILE,Tour guide scamsters.,"Long queues in cold weather. Tour guides trying to con you into buying tours or skip the line tickets. The lines are exceptionally long and there is a clear lack of organization. The employees have no empathy and clearly lack experience dealing with large crowds. We felt like animals being horded into the arena. Whilst the Colosseum is impressive, the experience is dampened by the over crowding and poor organization. ",3,FAMILY,3,70,Medium (25-75w),Neutral,2020,1,Winter,True
2020-01-03,2019-10,OTHER,You must visit it,"You can see it from he outside too, but if you are there, you should go inside. The line is long, but it's fast. The atmosphere is great, just like in a movie. ",5,Unknown,2,33,Medium (25-75w),Positive,2020,1,Autumn,True
2020-01-03,2020-01,MOBILE,Magnificent plus wheelchair accessible,"Not only magnificent but also disabled friendly for such an old monument! The lines are indeed horrible, however people with disabilities skip the line and don t pay tickets. There is also an elevator to the upper floor and wheelchair accessible.  ",5,COUPLES,2,41,Medium (25-75w),Positive,2020,1,Winter,True
2020-01-04,2019-12,OTHER,A Must see,Very crowded but a must see when you are in Rome.  Our guide was excellent went on a very wet day but it didn't spoil the visit,5,COUPLES,2,27,Medium (25-75w),Positive,2020,1,Winter,True
2020-01-04,2019-10,OTHER,Iconic,"We visited the Colosseum on a guided tour that entered through the Gladiator Gate.  The Colosseum is simply spectacular as an iconic building.  The guide pointed out details we would have missed if we had toured on our own, such as the Roman numerals marking the entrances.  I was glad we were able to be on the floor and get the view looking up into the stands.  Not to be missed when in Rome!!  ",5,Unknown,1,74,Medium (25-75w),Positive,2020,1,Autumn,True
2020-01-04,2019-12,OTHER,Gladiator arena!,"When you look at this structure and knowing that it was built almost 2000 years ago, you will begin to wonder the technological skills of the Romans. Just stand there and let your mind wander the Colosseum and the blood that has been shed by the many gladiators and Christians who have shed their blood in that arena. Roman blood sport, something the modern world would never want to see. I am happy it is in our history. ",5,Unknown,2,78,Long (75-200w),Positive,2020,1,Winter,True
2020-01-04,2020-01,MOBILE,Stunning - awful queues,"Firstly the Colosseum is a stunning place to visit. 
The history eeks out of every piece of masonry and just leaves you breathless. 

There are plenty of artefacts to see as well as the stunning structure itself. 

No wonder it is one of the “7 modern wonders of the world” 

The downside - we booked tickets when we bought the Paletine hills tickets. 
We were given a time slot to enter the Colosseum at 11am, advised you get there 10 minutes before hand. 
Well after 45 minutes we eventually entered. 
Unless you get there an hour earlier than your slot, or 1st thing in the morning (if no pre-booked tickets) I don’t know what the solution is. 

Apart from the queues it is definitely a “Wonder”",4,COUPLES,2,126,Long (75-200w),Positive,2020,1,Winter,True
2020-01-04,2019-12,OTHER,Of course a must see,"Despite the crowds this is still an awe inspiring place to visit. We took a ""skip the line"" tour and were very glad we did otherwise would have likely needed at least another couple of hours to get through all the lines and crowds.",5,SOLO,2,44,Medium (25-75w),Positive,2020,1,Winter,True
2020-01-04,2020-01,MOBILE,Rome=Colosseum,"Very cool place, we visited in the end of December, to get inside wait line was over 3 hours, so it’s better to get a tour for specific time. Very old and interesting place, a must in Rome!",5,COUPLES,2,38,Medium (25-75w),Positive,2020,1,Winter,True
2020-01-04,2019-12,MOBILE,Coloseum...Get into 100 AD to 500 AD,"Mega amphitheatre... were the ancient Roman's watched the brave games, ruthless attacks by animals... above all... fake floors were used, underground cages for animals and slaves... elevators to bring those carnivorous animals to floor to attack the gladiators. The public arena to exhibit the king's power and also to create a fear what happens if someone go against the emperor.  One of the ancient megastructure... must visit by historical fans...",5,SOLO,2,70,Medium (25-75w),Positive,2020,1,Winter,True
2020-01-04,2019-12,MOBILE,"Go on Last Sunday of Month, When Entry Is Free","Or go when you can arrange to see special areas, which are closed that day. If you study the construction and siting (by the Forum), you have to be amazed. The gift shop is well worth a stop, especially for presents.",5,SOLO,1,41,Medium (25-75w),Positive,2020,1,Winter,True
2020-01-05,2020-01,MOBILE,Beware Ticket touts,Lovely place to go and see but all the ticket touts spoil it. If you don’t pre-book a tour (very expensive) just stand in the queue early in the morning get there before 9 am about an hour and you’ll see the lot for €16,4,FRIENDS,2,45,Medium (25-75w),Positive,2020,1,Winter,True
2020-01-05,2019-12,OTHER,Amazingly big !,I went on a Sunday my last day in Rome . And I could discover this part of the Antique Rome History with a few surprises . I could admire the landscape of the Colisseum . And come back through the Roman forum to my hotel walking as the part of the city was closed to cars . ,5,SOLO,3,58,Medium (25-75w),Positive,2020,1,Winter,True
2020-01-05,2020-01,MOBILE,Beautiful,The best attraction of Rome. The ticket is not so expensive. There are a lot of people but I think it’s normal.,5,FRIENDS,2,22,Short (<25w),Positive,2020,1,Winter,True
2020-01-05,2019-04,OTHER,So much history!," Guess what, it's very busy, but well worth a full tour, from the bottom to the very top! Devote several hours to fully appreciate all the Colosseum has to offer.",5,COUPLES,2,30,Medium (25-75w),Positive,2020,1,Spring,True
